"date.value","campaign.id","adProduct.value","metric.totalCost","budgetCurrency.value"
"2026-01-20","346023186686134","Sponsored Brands","2.55","USD"
"2026-01-06","375262111034104","Sponsored Brands","1.98","USD"
"2026-01-27","312711508263023","Sponsored Products","0.75","AUD"
"2026-01-11","291612323170971","Sponsored Products","1.65","CAD"
"2026-01-22","339568026468029","Sponsored Brands","0.00","CAD"
"2026-01-21","504962652065858","Sponsored Brands","3.32","AUD"
"2026-01-19","455983082050138","Sponsored Products","0.00","CAD"
"2026-01-26","461174245552414","Sponsored Products","6.05","AUD"
"2026-01-17","304676183651349","Sponsored Products","0.48","USD"
"2026-01-20","559365035833525","Sponsored Brands","0.00","AUD"
"2026-01-21","542616313773815","Sponsored Brands","0.00","USD"
"2026-01-07","492312442577894","Sponsored Products","1.06","USD"
"2026-01-06","363551194960955","Sponsored Products","0.00","CAD"
"2026-01-30","314318800479242","Sponsored Products","0.00","AUD"
"2026-01-24","366303362151528","Sponsored Products","1.08","USD"
"2026-01-03","411564343397398","Sponsored Products","1.21","USD"
"2026-01-13","443207948405482","Sponsored Products","0.15","CAD"
"2026-01-10","397652540263806","Sponsored Products","0.70","CAD"
"2026-01-03","409429087898453","Sponsored Display","0.00","CAD"
"2026-01-15","494590942145867","Sponsored Products","31.04","CAD"
"2026-01-11","288851430690246","Sponsored Products","0.00","GBP"
"2026-01-04","408719546145761","Sponsored Products","0.70","USD"
"2026-01-29","317772463042332","Sponsored Products","0.00","AUD"
"2026-01-25","327999245273994","Sponsored Brands","4.61","USD"
"2026-01-20","312451130238004","Sponsored Brands","0.00","USD"
"2026-01-04","495677195822245","Sponsored Brands","0.00","USD"
"2026-01-22","432312765744113","Sponsored Products","0.00","USD"
"2026-01-07","538771699321102","Sponsored Products","0.00","AUD"
"2026-01-04","463874563272935","Sponsored Brands","0.00","AUD"
"2026-01-05","357384467879967","Sponsored Brands","3.55","USD"
"2026-01-13","382263989834817","Sponsored Products","0.00","AUD"
"2026-01-04","500955748191612","Sponsored Products","2.85","USD"
"2026-01-21","396006036421092","Sponsored Products","3.76","USD"
"2026-01-13","292726552706968","Sponsored Products","5.85","USD"
"2026-01-17","508144069166640","Sponsored Products","0.00","USD"
"2026-01-27","406487274006731","Sponsored Products","0.00","AUD"
"2026-01-21","292726552706968","Sponsored Products","12.60","USD"
"2026-01-21","377578915667002","Sponsored Products","4.79","USD"
"2026-01-22","441276644656791","Sponsored Brands","0.00","AUD"
"2026-01-14","296882349967704","Sponsored Products","21.88","USD"
"2026-01-14","500955748191612","Sponsored Products","3.05","USD"
"2026-01-01","327137186916287","Sponsored Products","2.36","USD"
"2026-01-22","327160636077377","Sponsored Products","0.00","USD"
"2026-01-02","317249860293143","Sponsored Products","1.65","USD"
"2026-01-19","484271755377666","Sponsored Products","0.00","CAD"
"2026-01-12","342468627864471","Sponsored Products","0.98","GBP"
"2026-01-02","468484245538664","Sponsored Products","0.00","GBP"
"2026-01-17","417535655271448","Sponsored Products","0.00","USD"
"2026-01-01","420797773596938","Sponsored Products","0.00","USD"
"2026-01-06","535387208566969","Sponsored Products","0.00","USD"
"2026-01-02","316506785332318","Sponsored Products","0.25","USD"
"2026-01-17","369371745062988","Sponsored Products","0.00","CAD"
"2026-01-23","367083122067501","Sponsored Display","0.00","USD"
"2026-01-14","328156874590794","Sponsored Brands","1.01","USD"
"2026-01-13","473740316381787","Sponsored Products","8.07","GBP"
"2026-01-07","402078469217372","Sponsored Products","1.95","USD"
"2026-01-26","542395622943712","Sponsored Products","0.92","GBP"
"2026-01-04","342568396157124","Sponsored Display","0.00","USD"
"2026-01-04","537194794349407","Sponsored Products","0.00","USD"
"2026-01-16","542333703103187","Sponsored Products","0.00","AUD"
"2026-01-12","494994223093944","Sponsored Brands","0.00","AUD"
"2026-01-31","386893543852916","Sponsored Products","2.44","CAD"
"2026-01-20","345786769504667","Sponsored Products","1.53","USD"
"2026-01-26","353698807350187","Sponsored Products","0.00","USD"
"2026-01-26","378771240092800","Sponsored Products","0.00","AUD"
"2026-01-09","419802202221779","Sponsored Products","5.39","CAD"
"2026-01-17","488078103319545","Sponsored Brands","2.88","USD"
"2026-01-18","527711743915708","Sponsored Products","43.33","USD"
"2026-01-27","452082306058129","Sponsored Brands","0.00","CAD"
"2026-01-27","557802220335065","Sponsored Products","0.00","CAD"
"2026-01-11","509593684638198","Sponsored Brands","1.15","USD"
"2026-01-26","556616987602606","Sponsored Products","1.55","USD"
"2026-01-15","296615200458181","Sponsored Brands","27.85","USD"
"2026-01-03","536492240546443","Sponsored Products","0.00","CAD"
"2026-01-09","423538576850039","Sponsored Products","0.00","AUD"
"2026-01-19","455100983218716","Sponsored Brands","0.00","USD"
"2026-01-07","465191710626164","Sponsored Brands","0.00","GBP"
"2026-01-19","278400043801722","Sponsored Products","0.00","GBP"
"2026-01-02","451323086678396","Sponsored Products","0.00","USD"
"2026-01-04","351594278748520","Sponsored Products","1.70","USD"
"2026-01-03","455100983218716","Sponsored Brands","1.00","USD"
"2026-01-02","488081803937581","Sponsored Products","0.34","GBP"
"2026-01-08","380787783830601","Sponsored Products","0.00","USD"
"2026-01-10","453754530299965","Sponsored Brands","42.00","USD"
"2026-01-21","344717374719347","Sponsored Display","0.00","CAD"
"2026-01-31","96060745446945","Sponsored Products","0.00","USD"
"2026-01-17","511509048867805","Sponsored Products","91.83","USD"
"2026-01-14","476877916686317","Sponsored Brands","0.86","AUD"
"2026-01-30","398122169001461","Sponsored Products","1.58","AUD"
"2026-01-09","354484097353439","Sponsored Products","0.42","GBP"
"2026-01-04","439190542974029","Sponsored Brands","10.35","USD"
"2026-01-01","417350251520986","Sponsored Products","2.65","USD"
"2026-01-15","546191132663927","Sponsored Brands","5.69","USD"
"2026-01-21","327137186916287","Sponsored Products","0.00","USD"
"2026-01-30","399703016940832","Sponsored Brands","2.67","CAD"
"2026-01-23","477120010084382","Sponsored Products","0.66","USD"
"2026-01-25","498217737469979","Sponsored Brands","0.00","USD"
"2026-01-18","557388890025484","Sponsored Products","6.77","USD"
"2026-01-14","538699937906302","Sponsored Products","0.45","USD"
"2026-01-11","298636506131156","Sponsored Brands","0.00","AUD"
"2026-01-12","429345285920060","Sponsored Brands","0.62","GBP"
"2026-01-05","423471492340141","Sponsored Brands","0.92","USD"
"2026-01-01","291612323170971","Sponsored Products","0.03","CAD"
"2026-01-01","463876892629538","Sponsored Products","13.32","CAD"
"2026-01-24","324740828073799","Sponsored Products","0.00","AUD"
"2026-01-04","431503342672607","Sponsored Products","0.00","USD"
"2026-01-16","400050759741035","Sponsored Products","0.00","USD"
"2026-01-17","384986795476042","Sponsored Brands","0.00","CAD"
"2026-01-06","463570831006082","Sponsored Products","0.00","CAD"
"2026-01-05","286308132559342","Sponsored Brands","0.00","AUD"
"2026-01-18","558297049226516","Sponsored Brands","0.00","CAD"
"2026-01-16","292726552706968","Sponsored Products","14.31","USD"
"2026-01-01","405404402286043","Sponsored Products","0.80","USD"
"2026-01-21","539750977499191","Sponsored Products","2.63","CAD"
"2026-01-17","560541401556849","Sponsored Products","0.00","GBP"
"2026-01-25","500955748191612","Sponsored Products","1.16","USD"
"2026-01-19","324446919049652","Sponsored Products","2.56","USD"
"2026-01-20","314318800479242","Sponsored Products","0.00","AUD"
"2026-01-10","495242868805173","Sponsored Products","1.85","GBP"
"2026-01-30","397652540263806","Sponsored Products","0.00","CAD"
"2026-01-28","276797522102375","Sponsored Products","24.05","USD"
"2026-01-23","363579801300326","Sponsored Products","0.00","CAD"
"2026-01-31","101965336081409","Sponsored Products","13.09","USD"
"2026-01-02","455465774244567","Sponsored Products","0.00","USD"
"2026-01-28","476511840833684","Sponsored Products","0.00","GBP"
"2026-01-21","312711508263023","Sponsored Products","0.00","AUD"
"2026-01-30","452082306058129","Sponsored Brands","8.03","CAD"
"2026-01-07","327413819985503","Sponsored Products","1.59","USD"
"2026-01-01","398122169001461","Sponsored Products","2.15","AUD"
"2026-01-28","332000738328227","Sponsored Products","7.34","USD"
"2026-01-24","399629340308947","Sponsored Brands","0.00","AUD"
"2026-01-15","494994223093944","Sponsored Brands","0.00","AUD"
"2026-01-13","321516368269611","Sponsored Products","0.00","CAD"
"2026-01-20","332000738328227","Sponsored Products","18.56","USD"
"2026-01-26","422803050752749","Sponsored Products","0.00","USD"
"2026-01-29","303332324664421","Sponsored Products","0.00","USD"
"2026-01-01","327999245273994","Sponsored Brands","2.24","USD"
"2026-01-07","497204182729156","Sponsored Brands","0.00","USD"
"2026-01-23","531616041116243","Sponsored Products","0.85","USD"
"2026-01-25","494994223093944","Sponsored Brands","2.46","AUD"
"2026-01-10","307922603865773","Sponsored Products","25.99","USD"
"2026-01-07","560000811916391","Sponsored Brands","2.25","USD"
"2026-01-01","532503737498489","Sponsored Products","0.00","USD"
"2026-01-06","303332324664421","Sponsored Products","0.00","USD"
"2026-01-18","348537181713557","Sponsored Products","0.00","GBP"
"2026-01-17","446701085946014","Sponsored Products","0.00","GBP"
"2026-01-03","493216310640409","Sponsored Brands","14.27","USD"
"2026-01-16","486701736662809","Sponsored Products","0.33","AUD"
"2026-01-18","454992450655768","Sponsored Products","0.00","USD"
"2026-01-25","531187508971652","Sponsored Display","0.43","CAD"
"2026-01-12","463874563272935","Sponsored Brands","0.00","AUD"
"2026-01-18","363551194960955","Sponsored Products","0.00","CAD"
"2026-01-26","434871922933588","Sponsored Brands","0.90","CAD"
"2026-01-31","463570831006082","Sponsored Products","0.00","CAD"
"2026-01-14","542333703103187","Sponsored Products","0.00","AUD"
"2026-01-28","558782683947956","Sponsored Products","0.00","CAD"
"2026-01-12","309978526979947","Sponsored Products","1.20","USD"
"2026-01-16","338934805167255","Sponsored Products","1.17","USD"
"2026-01-17","511519443187302","Sponsored Products","3.62","GBP"
"2026-01-17","353468389499196","Sponsored Brands","2.00","USD"
"2026-01-21","344516434946756","Sponsored Products","5.82","USD"
"2026-01-08","434170639918769","Sponsored Brands","1.24","USD"
"2026-01-06","338934805167255","Sponsored Products","0.00","USD"
"2026-01-15","392699328377229","Sponsored Products","0.00","AUD"
"2026-01-18","551134208715253","Sponsored Products","0.95","AUD"
"2026-01-28","400050759741035","Sponsored Products","0.00","USD"
"2026-01-09","531187508971652","Sponsored Display","0.00","CAD"
"2026-01-13","514416545593290","Sponsored Products","2.58","USD"
"2026-01-23","493216310640409","Sponsored Brands","19.19","USD"
"2026-01-25","417535655271448","Sponsored Products","0.00","USD"
"2026-01-19","309978526979947","Sponsored Products","0.00","USD"
"2026-01-19","529279517874985","Sponsored Products","14.00","AUD"
"2026-01-13","548511206574211","Sponsored Brands","0.00","AUD"
"2026-01-24","342568396157124","Sponsored Display","0.00","USD"
"2026-01-15","375880567146391","Sponsored Display","0.00","AUD"
"2026-01-15","461803854184467","Sponsored Products","2.29","CAD"
"2026-01-02","352761064226908","Sponsored Brands","0.00","CAD"
"2026-01-13","431386932028495","Sponsored Products","14.90","USD"
"2026-01-10","554029658228344","Sponsored Display","0.00","GBP"
"2026-01-22","446701085946014","Sponsored Products","0.00","GBP"
"2026-01-06","463874563272935","Sponsored Brands","1.21","AUD"
"2026-01-19","312451130238004","Sponsored Brands","0.00","USD"
"2026-01-30","94073967562900","Sponsored Products","0.00","USD"
"2026-01-01","284096201830626","Sponsored Display","0.00","USD"
"2026-01-02","300354268849742","Sponsored Brands","0.00","CAD"
"2026-01-16","495242868805173","Sponsored Products","0.00","GBP"
"2026-01-25","392972027720670","Sponsored Products","0.00","CAD"
"2026-01-06","371623685288534","Sponsored Brands","0.80","GBP"
"2026-01-15","506556070299851","Sponsored Products","0.00","USD"
"2026-01-17","406964010755868","Sponsored Products","0.00","CAD"
"2026-01-28","428015197375542","Sponsored Products","0.00","AUD"
"2026-01-20","378771240092800","Sponsored Products","0.00","AUD"
"2026-01-31","422044464968254","Sponsored Products","4.84","GBP"
"2026-01-27","428914757065848","Sponsored Products","0.51","CAD"
"2026-01-05","531616041116243","Sponsored Products","0.74","USD"
"2026-01-30","202838039381314","Sponsored Products","0.00","USD"
"2026-01-24","354484097353439","Sponsored Products","0.35","GBP"
"2026-01-29","395304589984653","Sponsored Products","0.00","CAD"
"2026-01-29","34478632960968","Sponsored Products","4.10","USD"
"2026-01-23","538699937906302","Sponsored Products","0.45","USD"
"2026-01-29","434170639918769","Sponsored Brands","2.51","USD"
"2026-01-08","491366396962687","Sponsored Brands","0.47","USD"
"2026-01-14","348537181713557","Sponsored Products","0.00","GBP"
"2026-01-30","456837390130096","Sponsored Products","0.00","AUD"
"2026-01-30","531187508971652","Sponsored Display","0.00","CAD"
"2026-01-05","453187476718269","Sponsored Display","0.00","CAD"
"2026-01-24","380787783830601","Sponsored Products","0.00","USD"
"2026-01-21","493216310640409","Sponsored Brands","16.43","USD"
"2026-01-30","327999245273994","Sponsored Brands","0.00","USD"
"2026-01-11","299897583007336","Sponsored Products","4.04","USD"
"2026-01-01","392972027720670","Sponsored Products","2.85","CAD"
"2026-01-20","557802220335065","Sponsored Products","0.99","CAD"
"2026-01-14","428914757065848","Sponsored Products","4.28","CAD"
"2026-01-30","371623685288534","Sponsored Brands","4.57","GBP"
"2026-01-26","355737664148283","Sponsored Brands","2.55","USD"
"2026-01-24","373663567761151","Sponsored Products","0.00","USD"
"2026-01-06","417350251520986","Sponsored Products","0.00","USD"
"2026-01-28","392598200964005","Sponsored Products","3.27","CAD"
"2026-01-15","398859393836995","Sponsored Products","3.86","GBP"
"2026-01-23","511509048867805","Sponsored Products","100.76","USD"
"2026-01-19","301972852761247","Sponsored Products","4.27","USD"
"2026-01-14","482686146435604","Sponsored Brands","0.62","USD"
"2026-01-14","511509048867805","Sponsored Products","88.56","USD"
"2026-01-04","509593684638198","Sponsored Brands","0.00","USD"
"2026-01-30","8078369968995","Sponsored Products","0.00","USD"
"2026-01-27","427514193060341","Sponsored Products","0.00","USD"
"2026-01-13","309978526979947","Sponsored Products","0.00","USD"
"2026-01-16","532209379687062","Sponsored Display","0.19","GBP"
"2026-01-06","397652540263806","Sponsored Products","0.00","CAD"
"2026-01-27","303344079444236","Sponsored Brands","0.86","GBP"
"2026-01-30","280513164622908","Sponsored Products","0.00","USD"
"2026-01-16","305150240202410","Sponsored Brands","1.71","USD"
"2026-01-02","396006036421092","Sponsored Products","0.00","USD"
"2026-01-02","317772463042332","Sponsored Products","0.38","AUD"
"2026-01-08","371623685288534","Sponsored Brands","2.74","GBP"
"2026-01-07","546618773117950","Sponsored Brands","0.00","AUD"
"2026-01-06","392537273853228","Sponsored Brands","0.00","AUD"
"2026-01-18","344516434946756","Sponsored Products","3.00","USD"
"2026-01-31","488081803937581","Sponsored Products","0.21","GBP"
"2026-01-18","300354268849742","Sponsored Brands","0.00","CAD"
"2026-01-12","371604599978031","Sponsored Products","0.00","AUD"
"2026-01-22","500955748191612","Sponsored Products","1.38","USD"
"2026-01-22","300354268849742","Sponsored Brands","0.00","CAD"
"2026-01-28","562857825893299","Sponsored Products","2.56","USD"
"2026-01-17","441925918527435","Sponsored Brands","3.31","USD"
"2026-01-05","432312765744113","Sponsored Products","0.90","USD"
"2026-01-16","300354268849742","Sponsored Brands","0.00","CAD"
"2026-01-09","514416545593290","Sponsored Products","1.12","USD"
"2026-01-28","517771475884325","Sponsored Brands","0.00","USD"
"2026-01-28","312711508263023","Sponsored Products","0.00","AUD"
"2026-01-12","291060086740958","Sponsored Products","9.80","USD"
"2026-01-17","487908370268380","Sponsored Products","16.69","USD"
"2026-01-31","561131507618203","Sponsored Products","6.56","AUD"
"2026-01-07","427514193060341","Sponsored Products","0.00","USD"
"2026-01-14","486701736662809","Sponsored Products","0.00","AUD"
"2026-01-31","48433117829801","Sponsored Products","11.19","USD"
"2026-01-09","309978526979947","Sponsored Products","0.45","USD"
"2026-01-02","400936883710783","Sponsored Products","7.86","AUD"
"2026-01-17","336361735801015","Sponsored Products","0.64","USD"
"2026-01-23","351594278748520","Sponsored Products","0.00","USD"
"2026-01-08","440503817971150","Sponsored Products","16.42","USD"
"2026-01-05","288851430690246","Sponsored Products","0.60","GBP"
"2026-01-03","487327596470810","Sponsored Products","0.00","USD"
"2026-01-11","453239686745418","Sponsored Products","6.81","GBP"
"2026-01-27","532503737498489","Sponsored Products","0.00","USD"
"2026-01-27","499207203040639","Sponsored Products","1.41","USD"
"2026-01-17","375840213985973","Sponsored Products","0.00","USD"
"2026-01-06","548511206574211","Sponsored Brands","0.00","AUD"
"2026-01-22","420797773596938","Sponsored Products","0.00","USD"
"2026-01-18","324446919049652","Sponsored Products","7.90","USD"
"2026-01-26","344516434946756","Sponsored Products","6.53","USD"
"2026-01-15","488078103319545","Sponsored Brands","0.00","USD"
"2026-01-04","540593023678755","Sponsored Products","5.94","USD"
"2026-01-15","405261002610411","Sponsored Products","0.00","GBP"
"2026-01-14","495242868805173","Sponsored Products","1.76","GBP"
"2026-01-03","398859393836995","Sponsored Products","6.17","GBP"
"2026-01-20","479364871682871","Sponsored Products","2.17","USD"
"2026-01-16","539750977499191","Sponsored Products","0.00","CAD"
"2026-01-16","387735099454991","Sponsored Products","0.00","USD"
"2026-01-09","557814926181675","Sponsored Products","0.00","CAD"
"2026-01-20","303784488331012","Sponsored Display","1.57","AUD"
"2026-01-17","366303362151528","Sponsored Products","0.00","USD"
"2026-01-23","396524009311704","Sponsored Brands","4.61","CAD"
"2026-01-03","542395622943712","Sponsored Products","2.08","GBP"
"2026-01-06","493216310640409","Sponsored Brands","9.14","USD"
"2026-01-16","485543012454911","Sponsored Products","1.22","USD"
"2026-01-28","291618943691121","Sponsored Brands","0.00","AUD"
"2026-01-26","504962652065858","Sponsored Brands","0.00","AUD"
"2026-01-28","411197191773342","Sponsored Products","0.00","AUD"
"2026-01-30","405261002610411","Sponsored Products","0.00","GBP"
"2026-01-27","407530123839349","Sponsored Products","0.00","AUD"
"2026-01-09","346023186686134","Sponsored Brands","0.00","USD"
"2026-01-20","517050919084211","Sponsored Products","0.00","CAD"
"2026-01-13","349690804752896","Sponsored Products","27.54","USD"
"2026-01-05","377578915667002","Sponsored Products","26.65","USD"
"2026-01-19","500955748191612","Sponsored Products","0.00","USD"
"2026-01-21","303344079444236","Sponsored Brands","2.55","GBP"
"2026-01-20","423447600502988","Sponsored Brands","0.00","CAD"
"2026-01-10","423447600502988","Sponsored Brands","0.00","CAD"
"2026-01-10","557802220335065","Sponsored Products","0.00","CAD"
"2026-01-16","429216730447678","Sponsored Products","0.00","AUD"
"2026-01-03","372498463102329","Sponsored Products","0.85","GBP"
"2026-01-11","400936883710783","Sponsored Products","3.48","AUD"
"2026-01-18","455983082050138","Sponsored Products","2.24","CAD"
"2026-01-28","328156874590794","Sponsored Brands","3.95","USD"
"2026-01-01","535387208566969","Sponsored Products","1.36","USD"
"2026-01-07","288045582881440","Sponsored Products","1.70","USD"
"2026-01-06","322178684810700","Sponsored Products","0.00","USD"
"2026-01-20","412663623607577","Sponsored Products","0.00","USD"
"2026-01-15","439663157752722","Sponsored Brands","0.00","USD"
"2026-01-19","361646797125820","Sponsored Products","0.00","AUD"
"2026-01-27","540593023678755","Sponsored Products","6.84","USD"
"2026-01-23","471805907077682","Sponsored Products","1.35","USD"
"2026-01-09","312632253610695","Sponsored Brands","40.14","USD"
"2026-01-15","399857229182854","Sponsored Brands","3.79","GBP"
"2026-01-01","292726552706968","Sponsored Products","0.00","USD"
"2026-01-15","299897583007336","Sponsored Products","3.30","USD"
"2026-01-13","355737664148283","Sponsored Brands","4.76","USD"
"2026-01-13","354484097353439","Sponsored Products","0.42","GBP"
"2026-01-10","488078103319545","Sponsored Brands","0.00","USD"
"2026-01-22","386865813070708","Sponsored Products","0.55","USD"
"2026-01-04","469438672280657","Sponsored Products","0.00","GBP"
"2026-01-29","194512325763287","Sponsored Products","0.78","USD"
"2026-01-28","491792683377286","Sponsored Products","0.00","USD"
"2026-01-28","518228166841375","Sponsored Brands","0.26","GBP"
"2026-01-19","307922603865773","Sponsored Products","19.03","USD"
"2026-01-06","484271755377666","Sponsored Products","0.00","CAD"
"2026-01-27","348184859637636","Sponsored Brands","0.00","USD"
"2026-01-25","286601245904247","Sponsored Products","0.00","CAD"
"2026-01-20","522533017982048","Sponsored Products","0.00","CAD"
"2026-01-16","453239686745418","Sponsored Products","0.82","GBP"
"2026-01-28","514416545593290","Sponsored Products","1.37","USD"
"2026-01-10","476877916686317","Sponsored Brands","2.27","AUD"
"2026-01-05","488078103319545","Sponsored Brands","0.25","USD"
"2026-01-03","345786769504667","Sponsored Products","4.25","USD"
"2026-01-01","307922603865773","Sponsored Products","0.00","USD"
"2026-01-11","452065263384491","Sponsored Brands","10.72","USD"
"2026-01-09","551785069524711","Sponsored Products","1.07","USD"
"2026-01-28","8078369968995","Sponsored Products","0.00","USD"
"2026-01-17","338934805167255","Sponsored Products","0.00","USD"
"2026-01-02","307922603865773","Sponsored Products","12.02","USD"
"2026-01-20","428914757065848","Sponsored Products","6.84","CAD"
"2026-01-10","346023186686134","Sponsored Brands","0.00","USD"
"2026-01-04","489671557305898","Sponsored Display","0.04","USD"
"2026-01-17","493519110544788","Sponsored Products","12.81","USD"
"2026-01-23","452082306058129","Sponsored Brands","1.37","CAD"
"2026-01-21","431386932028495","Sponsored Products","15.62","USD"
"2026-01-27","332116728677051","Sponsored Products","0.00","CAD"
"2026-01-09","428201110992726","Sponsored Products","10.16","USD"
"2026-01-09","373188657935606","Sponsored Products","0.00","AUD"
"2026-01-06","480355060288556","Sponsored Products","0.00","AUD"
"2026-01-24","545146961820010","Sponsored Products","2.96","GBP"
"2026-01-23","560000811916391","Sponsored Brands","1.27","USD"
"2026-01-19","402078469217372","Sponsored Products","13.38","USD"
"2026-01-07","399703016940832","Sponsored Brands","0.00","CAD"
"2026-01-08","407444835513369","Sponsored Brands","1.34","CAD"
"2026-01-26","454992450655768","Sponsored Products","0.99","USD"
"2026-01-17","360412290312296","Sponsored Brands","3.00","CAD"
"2026-01-06","310318758176650","Sponsored Products","0.70","CAD"
"2026-01-21","346023186686134","Sponsored Brands","0.91","USD"
"2026-01-05","550084596372285","Sponsored Products","0.00","USD"
"2026-01-30","241960271286519","Sponsored Products","0.00","USD"
"2026-01-10","505299994018527","Sponsored Products","0.00","CAD"
"2026-01-02","499207203040639","Sponsored Products","0.90","USD"
"2026-01-04","309978526979947","Sponsored Products","0.00","USD"
"2026-01-03","323864334787492","Sponsored Products","0.00","AUD"
"2026-01-06","545989665090053","Sponsored Brands","1.39","GBP"
"2026-01-20","354484097353439","Sponsored Products","0.00","GBP"
"2026-01-15","288669281122601","Sponsored Products","10.38","AUD"
"2026-01-06","542333703103187","Sponsored Products","0.00","AUD"
"2026-01-20","455688132780953","Sponsored Brands","0.00","USD"
"2026-01-11","406964010755868","Sponsored Products","0.00","CAD"
"2026-01-10","488081803937581","Sponsored Products","0.00","GBP"
"2026-01-30","321516368269611","Sponsored Products","0.70","CAD"
"2026-01-03","455622109943339","Sponsored Products","0.00","AUD"
"2026-01-11","493216310640409","Sponsored Brands","16.88","USD"
"2026-01-11","424600049511604","Sponsored Products","9.60","USD"
"2026-01-06","557388890025484","Sponsored Products","0.00","USD"
"2026-01-06","290006083942538","Sponsored Products","0.72","AUD"
"2026-01-27","360836238849040","Sponsored Products","0.00","AUD"
"2026-01-14","417535655271448","Sponsored Products","0.00","USD"
"2026-01-01","486701736662809","Sponsored Products","0.00","AUD"
"2026-01-04","444969564092992","Sponsored Products","0.00","CAD"
"2026-01-19","318148591057223","Sponsored Products","0.00","GBP"
"2026-01-19","422044464968254","Sponsored Products","0.00","GBP"
"2026-01-01","380662946968621","Sponsored Display","4.24","USD"
"2026-01-31","363551194960955","Sponsored Products","0.00","CAD"
"2026-01-26","450116297068538","Sponsored Products","0.00","USD"
"2026-01-24","429216730447678","Sponsored Products","0.00","AUD"
"2026-01-02","378771240092800","Sponsored Products","0.00","AUD"
"2026-01-24","562763694980171","Sponsored Products","0.98","GBP"
"2026-01-28","492312442577894","Sponsored Products","0.00","USD"
"2026-01-21","524843805783693","Sponsored Products","4.71","USD"
"2026-01-13","339568026468029","Sponsored Brands","0.00","CAD"
"2026-01-23","422803050752749","Sponsored Products","0.00","USD"
"2026-01-05","556616987602606","Sponsored Products","10.80","USD"
"2026-01-08","430840323605870","Sponsored Products","0.00","USD"
"2026-01-10","327323455598643","Sponsored Products","0.00","GBP"
"2026-01-14","375412452273685","Sponsored Products","6.62","GBP"
"2026-01-15","303344079444236","Sponsored Brands","1.75","GBP"
"2026-01-01","500955748191612","Sponsored Products","0.00","USD"
"2026-01-20","342468627864471","Sponsored Products","0.00","GBP"
"2026-01-16","406487274006731","Sponsored Products","0.00","AUD"
"2026-01-12","349690804752896","Sponsored Products","43.61","USD"
"2026-01-10","518228166841375","Sponsored Brands","1.61","GBP"
"2026-01-06","439663157752722","Sponsored Brands","0.59","USD"
"2026-01-11","536492240546443","Sponsored Products","0.00","CAD"
"2026-01-22","412663623607577","Sponsored Products","0.00","USD"
"2026-01-29","353698807350187","Sponsored Products","0.00","USD"
"2026-01-17","409429087898453","Sponsored Display","0.00","CAD"
"2026-01-10","366993568403124","Sponsored Products","26.18","USD"
"2026-01-30","64790741448016","Sponsored Products","11.16","USD"
"2026-01-13","486830706800832","Sponsored Products","1.80","CAD"
"2026-01-19","557814926181675","Sponsored Products","0.39","CAD"
"2026-01-21","551134208715253","Sponsored Products","0.00","AUD"
"2026-01-04","346642528003053","Sponsored Products","0.00","USD"
"2026-01-13","411564343397398","Sponsored Products","4.41","USD"
"2026-01-01","532209379687062","Sponsored Display","0.27","GBP"
"2026-01-21","469438672280657","Sponsored Products","0.00","GBP"
"2026-01-30","419802202221779","Sponsored Products","0.84","CAD"
"2026-01-22","280884599605823","Sponsored Products","8.37","USD"
"2026-01-26","417555316939613","Sponsored Brands","0.00","AUD"
"2026-01-02","332116728677051","Sponsored Products","0.00","CAD"
"2026-01-03","296615200458181","Sponsored Brands","53.57","USD"
"2026-01-17","371021037712738","Sponsored Products","37.66","USD"
"2026-01-17","299897583007336","Sponsored Products","19.76","USD"
"2026-01-17","546641048554747","Sponsored Products","0.00","USD"
"2026-01-04","292138679780956","Sponsored Products","0.00","AUD"
"2026-01-13","542395622943712","Sponsored Products","0.99","GBP"
"2026-01-10","455688132780953","Sponsored Brands","0.70","USD"
"2026-01-08","439118795538688","Sponsored Brands","0.00","CAD"
"2026-01-21","452082306058129","Sponsored Brands","2.01","CAD"
"2026-01-21","463570831006082","Sponsored Products","0.00","CAD"
"2026-01-10","486701736662809","Sponsored Products","0.04","AUD"
"2026-01-11","495242868805173","Sponsored Products","3.66","GBP"
"2026-01-17","494896120843036","Sponsored Products","2.81","USD"
"2026-01-16","545146961820010","Sponsored Products","3.64","GBP"
"2026-01-03","503995766126833","Sponsored Products","0.00","GBP"
"2026-01-04","372498463102329","Sponsored Products","0.00","GBP"
"2026-01-24","323864334787492","Sponsored Products","0.00","AUD"
"2026-01-09","526735719174751","Sponsored Products","0.00","USD"
"2026-01-17","536186527693818","Sponsored Products","9.39","USD"
"2026-01-23","366303362151528","Sponsored Products","0.50","USD"
"2026-01-25","469438672280657","Sponsored Products","0.00","GBP"
"2026-01-08","386893543852916","Sponsored Products","0.13","CAD"
"2026-01-28","419764168918332","Sponsored Brands","0.00","AUD"
"2026-01-28","463570831006082","Sponsored Products","0.00","CAD"
"2026-01-14","419802202221779","Sponsored Products","0.75","CAD"
"2026-01-29","399857229182854","Sponsored Brands","1.50","GBP"
"2026-01-17","545989665090053","Sponsored Brands","1.23","GBP"
"2026-01-25","491792683377286","Sponsored Products","8.69","USD"
"2026-01-25","486969120687335","Sponsored Products","16.01","USD"
"2026-01-04","554517553013265","Sponsored Products","0.00","CAD"
"2026-01-28","491366396962687","Sponsored Brands","6.85","USD"
