"date.value","campaign.id","adProduct.value","metric.totalCost","budgetCurrency.value"
"2026-04-30","7858512618685","Sponsored Products","1.55","CAD"
"2026-04-15","439663157752722","Sponsored Brands","0.58","USD"
"2026-04-15","142436966717939","Sponsored Products","1.63","USD"
"2026-04-15","259323671730401","Sponsored Products","2.41","USD"
"2026-04-07","357384467879967","Sponsored Brands","0.00","USD"
"2026-04-06","142436966717939","Sponsored Products","0.00","USD"
"2026-04-13","272711015971799","Sponsored Products","3.13","USD"
"2026-04-30","61090477012622","Sponsored Products","0.00","USD"
"2026-04-16","154118694541854","Sponsored Products","0.00","USD"
"2026-04-20","149818563042691","Sponsored Products","0.00","USD"
"2026-04-09","495677195822245","Sponsored Brands","0.00","USD"
"2026-04-28","175777768252798","Sponsored Products","0.00","USD"
"2026-04-08","101965336081409","Sponsored Products","0.00","USD"
"2026-04-14","19228716944861","Sponsored Products","0.65","USD"
"2026-04-18","101459965063202","Sponsored Products","1.00","USD"
"2026-04-26","32030113168570","Sponsored Products","0.00","USD"
"2026-04-20","206968068657618","Sponsored Products","0.00","USD"
"2026-04-21","243204708497477","Sponsored Products","0.00","USD"
"2026-04-22","380662946968621","Sponsored Display","0.00","USD"
"2026-04-30","284096201830626","Sponsored Display","0.00","USD"
"2026-04-17","54673378227395","Sponsored Products","0.00","USD"
"2026-04-21","281110747056753","Sponsored Products","0.00","USD"
"2026-04-15","115943131527635","Sponsored Products","7.71","USD"
"2026-04-22","262727752997615","Sponsored Products","0.90","USD"
"2026-04-01","149818563042691","Sponsored Products","0.00","USD"
"2026-04-15","54673378227395","Sponsored Products","0.00","USD"
"2026-04-20","3690623984567","Sponsored Products","0.00","USD"
"2026-04-19","174719285602701","Sponsored Products","6.59","USD"
"2026-04-03","188279469264899","Sponsored Products","0.00","USD"
"2026-04-09","48433117829801","Sponsored Products","1.02","USD"
"2026-04-02","141552428309171","Sponsored Products","5.84","USD"
"2026-04-11","140453739775668","Sponsored Products","0.00","USD"
"2026-04-30","102825844325514","Sponsored Products","0.00","USD"
"2026-04-09","272711015971799","Sponsored Products","0.48","USD"
"2026-04-29","124202126398060","Sponsored Products","0.00","USD"
"2026-04-06","198809778193730","Sponsored Products","33.11","USD"
"2026-04-28","174719285602701","Sponsored Products","0.90","USD"
"2026-04-30","147738393779477","Sponsored Products","3.23","USD"
"2026-04-30","441925918527435","Sponsored Brands","0.00","USD"
"2026-04-01","380662946968621","Sponsored Display","0.00","USD"
"2026-04-04","267283875717235","Sponsored Products","0.00","USD"
"2026-04-22","281024885672869","Sponsored Products","0.00","USD"
"2026-04-13","239772993878028","Sponsored Products","0.00","USD"
"2026-04-12","48758698369103","Sponsored Products","7.27","USD"
"2026-04-22","141648422510979","Sponsored Products","0.00","USD"
"2026-04-05","54386198712419","Sponsored Products","0.00","USD"
"2026-04-04","202838039381314","Sponsored Products","0.00","USD"
"2026-04-07","173362871105297","Sponsored Products","1.08","USD"
"2026-04-29","246452377117901","Sponsored Products","2.17","USD"
"2026-04-27","54985710671674","Sponsored Products","0.00","CAD"
"2026-04-25","176992507771254","Sponsored Products","0.68","USD"
"2026-04-03","27661898820374","Sponsored Products","0.00","USD"
"2026-04-23","154118694541854","Sponsored Products","0.00","USD"
"2026-04-16","8347630917879","Sponsored Products","2.06","USD"
"2026-04-28","101965336081409","Sponsored Products","1.07","USD"
"2026-04-03","560000811916391","Sponsored Brands","0.00","USD"
"2026-04-30","192420944790293","Sponsored Products","1.97","GBP"
"2026-04-15","271780514756108","Sponsored Products","0.00","USD"
"2026-04-03","1861066386589","Sponsored Products","0.00","USD"
"2026-04-26","257373022214500","Sponsored Products","0.00","USD"
"2026-04-14","53404531347848","Sponsored Products","5.84","USD"
"2026-04-01","239772993878028","Sponsored Products","0.00","USD"
"2026-04-04","53404531347848","Sponsored Products","1.78","USD"
"2026-04-22","539931100075119","Sponsored Brands","9.87","USD"
"2026-04-27","38682977693457","Sponsored Products","0.45","USD"
"2026-04-17","239677460933975","Sponsored Products","0.20","USD"
"2026-04-06","102692108916415","Sponsored Products","0.00","USD"
"2026-04-13","241960271286519","Sponsored Products","0.18","USD"
"2026-04-25","254109808305934","Sponsored Products","2.00","USD"
"2026-04-18","423471492340141","Sponsored Brands","3.25","USD"
"2026-04-30","67855357390881","Sponsored Products","0.00","USD"
"2026-04-04","218351835233699","Sponsored Products","1.33","GBP"
"2026-04-12","296615200458181","Sponsored Brands","11.89","USD"
"2026-04-08","154118694541854","Sponsored Products","0.00","USD"
"2026-04-12","174719285602701","Sponsored Products","1.39","USD"
"2026-04-05","207367106415924","Sponsored Products","15.93","GBP"
"2026-04-14","281024885672869","Sponsored Products","0.00","USD"
"2026-04-29","206968068657618","Sponsored Products","0.00","USD"
"2026-04-21","203521351461363","Sponsored Products","0.00","USD"
"2026-04-21","154085784178560","Sponsored Products","1.47","USD"
"2026-04-08","259323671730401","Sponsored Products","7.26","USD"
"2026-04-19","291680855614624","Sponsored Brands","0.00","GBP"
"2026-04-02","215966552761313","Sponsored Products","0.00","USD"
"2026-04-27","67855357390881","Sponsored Products","0.00","USD"
"2026-04-30","238790977416237","Sponsored Products","0.00","USD"
"2026-04-20","539931100075119","Sponsored Brands","13.81","USD"
"2026-04-23","243504419948461","Sponsored Products","0.50","USD"
"2026-04-12","15212099085836","Sponsored Products","5.20","USD"
"2026-04-20","215176800738804","Sponsored Products","0.00","USD"
"2026-04-21","141552428309171","Sponsored Products","10.93","USD"
"2026-04-19","81320226496883","Sponsored Products","0.00","USD"
"2026-04-11","11588448157956","Sponsored Products","2.85","USD"
"2026-04-30","246452377117901","Sponsored Products","1.62","USD"
"2026-04-30","170402912830961","Sponsored Products","3.13","USD"
"2026-04-23","134777743429986","Sponsored Products","0.00","USD"
"2026-04-30","79620432535917","Sponsored Products","0.98","USD"
"2026-04-16","194512325763287","Sponsored Products","0.00","USD"
"2026-04-19","455100983218716","Sponsored Brands","17.99","USD"
"2026-04-01","55613271497964","Sponsored Products","0.00","USD"
"2026-04-16","14582572617569","Sponsored Products","0.00","USD"
"2026-04-25","246452377117901","Sponsored Products","1.16","USD"
"2026-04-23","190621879613931","Sponsored Products","2.30","USD"
"2026-04-09","281110747056753","Sponsored Products","1.05","USD"
"2026-04-09","238790977416237","Sponsored Products","0.00","USD"
"2026-04-04","261580610725925","Sponsored Products","0.54","AUD"
"2026-04-16","121446500477002","Sponsored Products","0.69","USD"
"2026-04-28","133243849204741","Sponsored Products","0.00","USD"
"2026-04-08","281024885672869","Sponsored Products","0.00","USD"
"2026-04-05","380662946968621","Sponsored Display","0.13","USD"
"2026-04-05","280513164622908","Sponsored Products","0.00","USD"
"2026-04-30","281235849108344","Sponsored Products","0.00","USD"
"2026-04-19","156285188540724","Sponsored Products","0.00","USD"
"2026-04-05","439663157752722","Sponsored Brands","0.44","USD"
"2026-04-29","89763253163155","Sponsored Products","1.21","CAD"
"2026-04-29","482686146435604","Sponsored Brands","5.11","USD"
"2026-04-27","455100983218716","Sponsored Brands","7.64","USD"
"2026-04-25","149702501735187","Sponsored Products","0.00","USD"
"2026-04-19","206968068657618","Sponsored Products","0.00","USD"
"2026-04-22","277250351840071","Sponsored Products","3.58","USD"
"2026-04-27","190621879613931","Sponsored Products","1.08","USD"
"2026-04-11","38682977693457","Sponsored Products","2.13","USD"
"2026-04-22","140453739775668","Sponsored Products","0.00","USD"
"2026-04-05","168803396873792","Sponsored Products","2.57","USD"
"2026-04-15","121446500477002","Sponsored Products","0.68","USD"
"2026-04-04","172779439196738","Sponsored Products","0.00","USD"
"2026-04-11","116154511455108","Sponsored Products","0.00","GBP"
"2026-04-03","158171452508120","Sponsored Products","0.00","USD"
"2026-04-15","243204708497477","Sponsored Products","0.00","USD"
"2026-04-16","185646462591669","Sponsored Products","0.00","USD"
"2026-04-14","32030113168570","Sponsored Products","0.72","USD"
"2026-04-10","153491409585454","Sponsored Products","0.00","USD"
"2026-04-27","245503802057093","Sponsored Products","0.00","USD"
"2026-04-30","205922105032655","Sponsored Products","0.00","USD"
"2026-04-20","14582572617569","Sponsored Products","0.00","USD"
"2026-04-07","346023186686134","Sponsored Brands","0.00","USD"
"2026-04-29","147738393779477","Sponsored Products","0.00","USD"
"2026-04-06","30179169319725","Sponsored Products","14.23","AUD"
"2026-04-04","452065263384491","Sponsored Brands","0.72","USD"
"2026-04-30","94943402078065","Sponsored Products","0.95","CAD"
"2026-04-27","348184859637636","Sponsored Brands","2.42","USD"
"2026-04-09","413308568322873","Sponsored Brands","1.66","USD"
"2026-04-08","133846876580591","Sponsored Products","0.00","USD"
"2026-04-16","11689270553056","Sponsored Products","21.49","CAD"
"2026-04-09","115764500761375","Sponsored Products","0.00","USD"
"2026-04-04","239175797857758","Sponsored Products","0.00","USD"
"2026-04-07","206968068657618","Sponsored Products","0.00","USD"
"2026-04-29","243204708497477","Sponsored Products","0.00","USD"
"2026-04-29","61837188685116","Sponsored Products","0.00","USD"
"2026-04-03","280513164622908","Sponsored Products","0.00","USD"
"2026-04-06","312632253610695","Sponsored Brands","0.00","USD"
"2026-04-20","2414736156339","Sponsored Products","0.74","USD"
"2026-04-21","185646462591669","Sponsored Products","1.33","USD"
"2026-04-26","455100983218716","Sponsored Brands","4.42","USD"
"2026-04-02","187735718741416","Sponsored Products","0.00","USD"
"2026-04-30","434170639918769","Sponsored Brands","0.96","USD"
"2026-04-15","194512325763287","Sponsored Products","0.00","USD"
"2026-04-04","238790977416237","Sponsored Products","0.00","USD"
"2026-04-17","61090477012622","Sponsored Products","0.00","USD"
"2026-04-27","434170639918769","Sponsored Brands","2.73","USD"
"2026-04-05","281110747056753","Sponsored Products","0.00","USD"
"2026-04-14","8078369968995","Sponsored Products","0.00","USD"
"2026-04-19","246452377117901","Sponsored Products","0.00","USD"
"2026-04-19","156989235380210","Sponsored Products","205.63","USD"
"2026-04-04","194838680698310","Sponsored Products","0.00","USD"
"2026-04-07","423471492340141","Sponsored Brands","2.46","USD"
"2026-04-12","455688132780953","Sponsored Brands","0.00","USD"
"2026-04-27","243204708497477","Sponsored Products","0.00","USD"
"2026-04-11","133243849204741","Sponsored Products","0.00","USD"
"2026-04-14","175777768252798","Sponsored Products","0.00","USD"
"2026-04-28","156285188540724","Sponsored Products","0.00","USD"
"2026-04-03","54386198712419","Sponsored Products","0.00","USD"
"2026-04-01","58475731073369","Sponsored Products","0.00","USD"
"2026-04-09","269935586939823","Sponsored Products","7.31","CAD"
"2026-04-28","8078369968995","Sponsored Products","0.00","USD"
"2026-04-25","261580610725925","Sponsored Products","1.44","AUD"
"2026-04-11","188545556962991","Sponsored Products","0.00","USD"
"2026-04-09","1861066386589","Sponsored Products","0.00","USD"
"2026-04-06","205922105032655","Sponsored Products","0.00","USD"
"2026-04-11","141648422510979","Sponsored Products","0.00","USD"
"2026-04-14","94121140300347","Sponsored Products","0.00","USD"
"2026-04-17","53404531347848","Sponsored Products","0.00","USD"
"2026-04-28","116965962095342","Sponsored Products","0.00","USD"
"2026-04-27","65861573413220","Sponsored Products","0.00","USD"
"2026-04-15","38682977693457","Sponsored Products","0.00","USD"
"2026-04-17","79620432535917","Sponsored Products","0.00","USD"
"2026-04-27","539931100075119","Sponsored Brands","5.64","USD"
"2026-04-19","267283875717235","Sponsored Products","0.41","USD"
"2026-04-04","48433117829801","Sponsored Products","0.02","USD"
"2026-04-04","27661898820374","Sponsored Products","0.00","USD"
"2026-04-17","199076365376964","Sponsored Products","3.48","USD"
"2026-04-28","243038183553247","Sponsored Products","0.00","USD"
"2026-04-06","281024885672869","Sponsored Products","0.00","USD"
"2026-04-19","296615200458181","Sponsored Brands","39.24","USD"
"2026-04-15","174719285602701","Sponsored Products","12.94","USD"
"2026-04-18","8347630917879","Sponsored Products","2.49","USD"
"2026-04-12","55613271497964","Sponsored Products","0.00","USD"
"2026-04-03","271002646812055","Sponsored Products","0.00","USD"
"2026-04-01","43460676635147","Sponsored Products","0.00","USD"
"2026-04-16","42141939819441","Sponsored Products","0.00","USD"
"2026-04-18","132476300811824","Sponsored Products","6.59","CAD"
"2026-04-27","11143044290906","Sponsored Products","0.00","USD"
"2026-04-01","281235849108344","Sponsored Products","0.55","USD"
"2026-04-17","277250351840071","Sponsored Products","0.75","USD"
"2026-04-20","30179169319725","Sponsored Products","18.79","AUD"
"2026-04-26","407444835513369","Sponsored Brands","0.00","CAD"
"2026-04-28","192420944790293","Sponsored Products","2.16","GBP"
"2026-04-14","138135222992233","Sponsored Products","0.00","USD"
"2026-04-24","455100983218716","Sponsored Brands","5.59","USD"
"2026-04-26","115943131527635","Sponsored Products","1.20","USD"
"2026-04-11","8078369968995","Sponsored Products","0.00","USD"
"2026-04-29","83351275232921","Sponsored Products","0.00","CAD"
"2026-04-18","116154511455108","Sponsored Products","0.00","GBP"
"2026-04-06","243038183553247","Sponsored Products","0.00","USD"
"2026-04-10","434170639918769","Sponsored Brands","4.43","USD"
"2026-04-25","83677388471868","Sponsored Products","0.00","USD"
"2026-04-25","173362871105297","Sponsored Products","1.24","USD"
"2026-04-28","272711015971799","Sponsored Products","4.67","USD"
"2026-04-23","123968831058562","Sponsored Products","0.00","CAD"
"2026-04-03","8347630917879","Sponsored Products","3.41","USD"
"2026-04-03","186804517918072","Sponsored Products","0.00","USD"
"2026-04-26","179014488125547","Sponsored Products","0.77","USD"
"2026-04-19","140453739775668","Sponsored Products","0.00","USD"
"2026-04-04","215966552761313","Sponsored Products","0.00","USD"
"2026-04-22","132476300811824","Sponsored Products","2.81","CAD"
"2026-04-20","173362871105297","Sponsored Products","0.00","USD"
"2026-04-21","115943131527635","Sponsored Products","0.00","USD"
"2026-04-15","515637010546761","Sponsored Brands","2.64","USD"
"2026-04-28","90153090750124","Sponsored Products","2.09","CAD"
"2026-04-22","133243849204741","Sponsored Products","0.00","USD"
"2026-04-17","269935586939823","Sponsored Products","0.93","CAD"
"2026-04-17","281110747056753","Sponsored Products","0.00","USD"
"2026-04-20","81320226496883","Sponsored Products","0.00","USD"
"2026-04-20","186804517918072","Sponsored Products","0.00","USD"
"2026-04-27","147738393779477","Sponsored Products","0.00","USD"
"2026-04-22","174719285602701","Sponsored Products","0.00","USD"
"2026-04-05","101459965063202","Sponsored Products","0.42","USD"
"2026-04-13","138135222992233","Sponsored Products","0.00","USD"
"2026-04-25","34478632960968","Sponsored Products","0.00","USD"
"2026-04-19","48433117829801","Sponsored Products","1.07","USD"
"2026-04-27","27661898820374","Sponsored Products","0.34","USD"
"2026-04-23","207367106415924","Sponsored Products","40.98","GBP"
"2026-04-25","276797522102375","Sponsored Products","10.13","USD"
"2026-04-29","46645908356301","Sponsored Products","0.00","CAD"
"2026-04-28","515637010546761","Sponsored Brands","0.22","USD"
"2026-04-02","185646462591669","Sponsored Products","0.00","USD"
"2026-04-09","134777743429986","Sponsored Products","0.00","USD"
"2026-04-20","278626821184075","Sponsored Products","0.00","USD"
"2026-04-21","434170639918769","Sponsored Brands","3.91","USD"
"2026-04-16","54673378227395","Sponsored Products","1.96","USD"
"2026-04-14","154085784178560","Sponsored Products","0.00","USD"
"2026-04-02","241960271286519","Sponsored Products","0.99","USD"
"2026-04-26","185646462591669","Sponsored Products","0.00","USD"
"2026-04-29","1861066386589","Sponsored Products","0.00","USD"
"2026-04-21","158724595401869","Sponsored Products","0.00","USD"
"2026-04-08","194512325763287","Sponsored Products","0.00","USD"
"2026-04-03","312632253610695","Sponsored Brands","0.00","USD"
"2026-04-22","243204708497477","Sponsored Products","0.75","USD"
"2026-04-09","271780514756108","Sponsored Products","0.00","USD"
"2026-04-26","19228716944861","Sponsored Products","0.55","USD"
"2026-04-20","215966552761313","Sponsored Products","14.20","USD"
"2026-04-29","177040838827269","Sponsored Products","0.00","CAD"
"2026-04-24","55109131448748","Sponsored Products","0.66","USD"
"2026-04-24","254109808305934","Sponsored Products","1.32","USD"
"2026-04-14","3690623984567","Sponsored Products","0.00","USD"
"2026-04-19","434170639918769","Sponsored Brands","22.84","USD"
"2026-04-09","455100983218716","Sponsored Brands","2.85","USD"
"2026-04-07","205764417979436","Sponsored Products","0.00","USD"
"2026-04-18","178714420604320","Sponsored Products","0.00","USD"
"2026-04-22","34478632960968","Sponsored Products","0.00","USD"
"2026-04-09","491366396962687","Sponsored Brands","0.00","USD"
"2026-04-29","115758363210245","Sponsored Products","0.00","USD"
"2026-04-27","482686146435604","Sponsored Brands","4.10","USD"
"2026-04-13","491366396962687","Sponsored Brands","0.00","USD"
"2026-04-22","94121140300347","Sponsored Products","1.01","USD"
"2026-04-15","55613271497964","Sponsored Products","0.00","USD"
"2026-04-13","118760086623663","Sponsored Products","0.00","USD"
"2026-04-12","251648059669526","Sponsored Products","0.00","USD"
"2026-04-09","262727752997615","Sponsored Products","1.11","USD"
"2026-04-20","39061317933304","Sponsored Products","0.00","USD"
"2026-04-20","158724595401869","Sponsored Products","0.00","USD"
"2026-04-21","101965336081409","Sponsored Products","0.00","USD"
"2026-04-06","188279469264899","Sponsored Products","0.69","USD"
"2026-04-25","185646462591669","Sponsored Products","2.55","USD"
"2026-04-28","1861066386589","Sponsored Products","0.00","USD"
"2026-04-18","14582572617569","Sponsored Products","0.00","USD"
"2026-04-03","262727752997615","Sponsored Products","0.00","USD"
"2026-04-23","67855357390881","Sponsored Products","0.00","USD"
"2026-04-22","263026275901184","Sponsored Products","0.00","USD"
"2026-04-30","97079585612330","Sponsored Products","0.00","USD"
"2026-04-15","102474552529229","Sponsored Products","0.00","USD"
"2026-04-26","77231525415892","Sponsored Products","0.00","USD"
"2026-04-24","83042096012825","Sponsored Products","0.00","USD"
"2026-04-17","97079585612330","Sponsored Products","0.00","USD"
"2026-04-03","56338703455249","Sponsored Products","0.00","USD"
"2026-04-06","3690623984567","Sponsored Products","0.00","USD"
"2026-04-25","65861573413220","Sponsored Products","0.00","USD"
"2026-04-19","284096201830626","Sponsored Display","0.08","USD"
"2026-04-24","153491409585454","Sponsored Products","0.00","USD"
"2026-04-04","128770506922317","Sponsored Products","0.00","USD"
"2026-04-07","40237294180920","Sponsored Products","0.00","USD"
"2026-04-20","40237294180920","Sponsored Products","14.96","USD"
"2026-04-07","271002646812055","Sponsored Products","0.00","USD"
"2026-04-29","8078369968995","Sponsored Products","0.00","USD"
"2026-04-13","281235849108344","Sponsored Products","0.70","USD"
"2026-04-03","133846876580591","Sponsored Products","0.00","USD"
"2026-04-27","239175797857758","Sponsored Products","0.00","USD"
"2026-04-30","19228716944861","Sponsored Products","0.00","USD"
"2026-04-17","27661898820374","Sponsored Products","0.00","USD"
"2026-04-13","19228716944861","Sponsored Products","0.00","USD"
"2026-04-19","243504419948461","Sponsored Products","1.63","USD"
"2026-04-08","188279469264899","Sponsored Products","0.00","USD"
"2026-04-18","206968068657618","Sponsored Products","0.00","USD"
"2026-04-23","141648422510979","Sponsored Products","0.00","USD"
"2026-04-10","296615200458181","Sponsored Brands","8.65","USD"
"2026-04-23","34478632960968","Sponsored Products","6.21","USD"
"2026-04-26","27661898820374","Sponsored Products","0.00","USD"
"2026-04-20","243204708497477","Sponsored Products","0.00","USD"
"2026-04-27","89763253163155","Sponsored Products","2.86","CAD"
"2026-04-16","202838039381314","Sponsored Products","3.12","USD"
"2026-04-16","32030113168570","Sponsored Products","0.51","USD"
"2026-04-04","243504419948461","Sponsored Products","0.00","USD"
"2026-04-04","153491409585454","Sponsored Products","2.82","USD"
"2026-04-29","135764557907638","Sponsored Products","1.77","USD"
"2026-04-08","138135222992233","Sponsored Products","1.56","USD"
"2026-04-22","206968068657618","Sponsored Products","0.00","USD"
"2026-04-21","158171452508120","Sponsored Products","0.00","USD"
"2026-04-05","115943131527635","Sponsored Products","2.89","USD"
"2026-04-28","203903826395","Sponsored Products","1.76","USD"
"2026-04-12","215966552761313","Sponsored Products","0.00","USD"
"2026-04-24","168803396873792","Sponsored Products","0.60","USD"
"2026-04-18","225946958740637","Sponsored Products","0.00","USD"
"2026-04-14","539931100075119","Sponsored Brands","9.26","USD"
"2026-04-05","72921898703277","Sponsored Products","0.00","USD"
"2026-04-29","93539819506468","Sponsored Products","1.67","USD"
"2026-04-02","65861573413220","Sponsored Products","0.00","USD"
"2026-04-10","241259046045612","Sponsored Products","0.00","USD"
"2026-04-12","241960271286519","Sponsored Products","1.23","USD"
"2026-04-02","48758698369103","Sponsored Products","0.00","USD"
"2026-04-29","172779439196738","Sponsored Products","0.00","USD"
"2026-04-10","225946958740637","Sponsored Products","0.00","USD"
"2026-04-12","30179169319725","Sponsored Products","3.67","AUD"
"2026-04-20","262727752997615","Sponsored Products","1.05","USD"
"2026-04-20","153491409585454","Sponsored Products","0.00","USD"
"2026-04-10","1069464513580","Sponsored Products","0.00","USD"
"2026-04-23","43460676635147","Sponsored Products","0.00","USD"
"2026-04-17","259323671730401","Sponsored Products","4.27","USD"
"2026-04-19","269935586939823","Sponsored Products","0.36","CAD"
"2026-04-10","130912331972988","Sponsored Products","2.73","USD"
"2026-04-27","28565058702355","Sponsored Products","0.00","USD"
"2026-04-11","261580610725925","Sponsored Products","0.43","AUD"
"2026-04-09","186804517918072","Sponsored Products","1.71","USD"
"2026-04-15","225946958740637","Sponsored Products","0.00","USD"
"2026-04-04","94121140300347","Sponsored Products","0.00","USD"
"2026-04-20","175777768252798","Sponsored Products","0.00","USD"
"2026-04-07","441925918527435","Sponsored Brands","9.47","USD"
"2026-04-10","132476300811824","Sponsored Products","14.47","CAD"
"2026-04-14","491366396962687","Sponsored Brands","0.00","USD"
"2026-04-25","142436966717939","Sponsored Products","0.00","USD"
"2026-04-19","149626049979530","Sponsored Products","1.03","USD"
"2026-04-03","257373022214500","Sponsored Products","0.00","USD"
"2026-04-17","102474552529229","Sponsored Products","0.00","USD"
"2026-04-19","133243849204741","Sponsored Products","0.00","USD"
"2026-04-19","56338703455249","Sponsored Products","0.00","USD"
"2026-04-02","132476300811824","Sponsored Products","17.47","CAD"
"2026-04-09","156285188540724","Sponsored Products","0.00","USD"
"2026-04-21","8078369968995","Sponsored Products","0.49","USD"
"2026-04-27","278626821184075","Sponsored Products","0.00","USD"
"2026-04-21","452065263384491","Sponsored Brands","3.76","USD"
"2026-04-13","202228555422966","Sponsored Products","0.00","USD"
"2026-04-25","141552428309171","Sponsored Products","13.00","USD"
"2026-04-19","11588448157956","Sponsored Products","0.00","USD"
"2026-04-17","482686146435604","Sponsored Brands","3.65","USD"
"2026-04-20","188279469264899","Sponsored Products","0.36","USD"
"2026-04-18","199076365376964","Sponsored Products","2.76","USD"
"2026-04-14","272711015971799","Sponsored Products","5.82","USD"
"2026-04-06","280513164622908","Sponsored Products","0.00","USD"
"2026-04-01","482686146435604","Sponsored Brands","1.51","USD"
"2026-04-30","94121140300347","Sponsored Products","0.00","USD"
"2026-04-06","19228716944861","Sponsored Products","0.00","USD"
"2026-04-12","303344079444236","Sponsored Brands","0.20","GBP"
"2026-04-08","102825844325514","Sponsored Products","1.50","USD"
"2026-04-30","278626821184075","Sponsored Products","0.00","USD"
"2026-04-24","147738393779477","Sponsored Products","0.00","USD"
"2026-04-14","291680855614624","Sponsored Brands","0.20","GBP"
"2026-04-13","42141939819441","Sponsored Products","0.00","USD"
"2026-04-19","79620432535917","Sponsored Products","0.00","USD"
"2026-04-01","128835884603962","Sponsored Products","0.00","USD"
"2026-04-01","239175797857758","Sponsored Products","0.00","USD"
"2026-04-09","43460676635147","Sponsored Products","0.00","USD"
"2026-04-10","142436966717939","Sponsored Products","8.78","USD"
"2026-04-25","407444835513369","Sponsored Brands","0.00","CAD"
"2026-04-23","185646462591669","Sponsored Products","0.00","USD"
"2026-04-01","423471492340141","Sponsored Brands","1.50","USD"
"2026-04-13","266158523203302","Sponsored Products","0.00","USD"
"2026-04-23","121559999896526","Sponsored Products","0.25","CAD"
"2026-04-28","11689270553056","Sponsored Products","3.72","CAD"
"2026-04-22","145958940968220","Sponsored Products","0.60","USD"
"2026-04-01","154118694541854","Sponsored Products","0.00","USD"
"2026-04-20","8078369968995","Sponsored Products","0.00","USD"
"2026-04-21","276797522102375","Sponsored Products","9.27","USD"
"2026-04-02","205922105032655","Sponsored Products","0.00","USD"
"2026-04-23","48192245895031","Sponsored Products","0.00","USD"
"2026-04-15","199076365376964","Sponsored Products","8.32","USD"
"2026-04-25","188279469264899","Sponsored Products","1.71","USD"
"2026-04-25","210638600694486","Sponsored Products","0.04","USD"
"2026-04-14","434170639918769","Sponsored Brands","9.77","USD"
"2026-04-26","206968068657618","Sponsored Products","0.84","USD"
"2026-04-18","357384467879967","Sponsored Brands","0.00","USD"
"2026-04-15","94943402078065","Sponsored Products","6.04","CAD"
"2026-04-11","257373022214500","Sponsored Products","0.00","USD"
"2026-04-09","8078369968995","Sponsored Products","0.00","USD"
"2026-04-22","31806545713281","Sponsored Products","0.24","CAD"
"2026-04-29","126638359335345","Sponsored Products","10.71","USD"
"2026-04-06","259323671730401","Sponsored Products","4.76","USD"
"2026-04-01","357384467879967","Sponsored Brands","1.79","USD"
"2026-04-19","101459965063202","Sponsored Products","0.42","USD"
"2026-04-28","455100983218716","Sponsored Brands","3.47","USD"
"2026-04-08","192420944790293","Sponsored Products","0.52","GBP"
"2026-04-14","30179169319725","Sponsored Products","12.30","AUD"
"2026-04-07","238790977416237","Sponsored Products","0.00","USD"
"2026-04-08","153491409585454","Sponsored Products","1.53","USD"
"2026-04-12","54673378227395","Sponsored Products","0.00","USD"
"2026-04-11","30651955945418","Sponsored Products","0.00","USD"
"2026-04-15","202228555422966","Sponsored Products","0.00","USD"
"2026-04-14","83677388471868","Sponsored Products","0.00","USD"
"2026-04-07","225946958740637","Sponsored Products","0.00","USD"
"2026-04-21","170402912830961","Sponsored Products","0.00","USD"
"2026-04-20","28565058702355","Sponsored Products","0.83","USD"
"2026-04-19","241259046045612","Sponsored Products","0.00","USD"
"2026-04-10","189380234928822","Sponsored Products","0.00","USD"
"2026-04-27","272711015971799","Sponsored Products","4.33","USD"
"2026-04-20","121559999896526","Sponsored Products","0.00","CAD"
"2026-04-05","102825844325514","Sponsored Products","0.00","USD"
"2026-04-03","215966552761313","Sponsored Products","0.00","USD"
"2026-04-15","126638359335345","Sponsored Products","0.00","USD"
"2026-04-03","239175797857758","Sponsored Products","0.00","USD"
"2026-04-22","175777768252798","Sponsored Products","0.00","USD"
"2026-04-13","30179169319725","Sponsored Products","14.01","AUD"
"2026-04-14","202838039381314","Sponsored Products","1.86","USD"
"2026-04-07","133846876580591","Sponsored Products","2.60","USD"
"2026-04-06","539931100075119","Sponsored Brands","5.75","USD"
"2026-04-03","188545556962991","Sponsored Products","0.00","USD"
"2026-04-30","348184859637636","Sponsored Brands","2.03","USD"
"2026-04-16","90153090750124","Sponsored Products","11.26","CAD"
"2026-04-05","441925918527435","Sponsored Brands","2.64","USD"
"2026-04-01","303344079444236","Sponsored Brands","0.96","GBP"
"2026-04-04","38682977693457","Sponsored Products","0.00","USD"
"2026-04-17","101965336081409","Sponsored Products","1.17","USD"
"2026-04-10","277250351840071","Sponsored Products","0.57","USD"
"2026-04-26","269935586939823","Sponsored Products","0.91","CAD"
"2026-04-22","134777743429986","Sponsored Products","0.00","USD"
"2026-04-05","245335884201020","Sponsored Products","0.00","USD"
"2026-04-26","259323671730401","Sponsored Products","1.40","USD"
"2026-04-20","194512325763287","Sponsored Products","0.00","USD"
"2026-04-22","133846876580591","Sponsored Products","0.00","USD"
"2026-04-14","186804517918072","Sponsored Products","0.00","USD"
"2026-04-01","173362871105297","Sponsored Products","0.00","USD"
"2026-04-04","176992507771254","Sponsored Products","4.16","USD"
"2026-04-07","53404531347848","Sponsored Products","4.52","USD"
"2026-04-13","170402912830961","Sponsored Products","0.00","USD"
"2026-04-12","54386198712419","Sponsored Products","0.00","USD"
"2026-04-16","38682977693457","Sponsored Products","0.00","USD"
